Upper,,Lower,
X,Y,X,Y
54.850494244082796,0.001361101571571082,490.2331002331003,0.0000545022416680134
55.461176988497925,0.0013697689250846308,492.67489373371734,0.00007454221357964391
56.07178192902154,0.0013697689250846308,495.11668723433434,0.0002634905201750089
56.68106420338961,0.001222423915354296,497.5584807349514,0.00017760492626802543
57.29104671278118,0.00115308508724591,500.00027423556844,0.000057365094798245836
57.901340437738796,0.0011184156731917118,502.44206773618544,0.00004018797601685123
58.512801221068955,0.0012137565618407509,504.8838612368025,0.000025873710365685587
59.12301714213507,0.001170419794273004,507.32565473741954,0.000037325122886615325
59.73517816048876,0.0013437668645439847,509.76744823803654,0.00007740506670987635
60.3460165126869,0.0013697689250846308,512.2092417386535,0.00015183924809593005
60.95693266877653,0.001404438339138822,514.6510352392705,0.00021482201696105402
61.568315648215204,0.001491111874274316,517.0928287398876,0.00028925619834710425
62.17969862765388,0.0015777854094098029,519.5346222405046,0.0003780046453843236
62.79030356817749,0.0015777854094098029,521.9764157411216,0.0003293361421703618
63.40090850870112,0.0015777854094098029,524.4182092417387,0.00030070761086803746
64.01081321420119,0.0014997792277878647,526.8600027423557,0.00020909631070058568
64.62079572359279,0.0014304403996794716,529.3017962429727,0.00015470210122616249
65.23077823298438,0.001361101571571082,531.7435897435898,0.00008599362610057712
65.8414609773995,0.0013697689250846308,534.1853832442068,0.00006595365418894661
66.45074325176756,0.001222423915354296,536.6271767448238,0.00006881650731917904
67.06080356505066,0.0011617524407594587,539.0689702454409,0.00006595365418894661
67.67187532892329,0.0012137565618407509,541.5107637460579,0.00004018797601685123
68.28170223053188,0.001127083026705264,543.9525572466749,0.00002873656349591802
68.89168473992348,0.001057744198596871,546.3943507472919,0.000023010857235453153
69.50205626877258,0.0010317421380562249,548.836144247909,0.000023010857235453153
70.11196097427268,0.0009537359564342832,551.277937748526,0.000023010857235453153
70.72256591479629,0.0009537359564342832,553.719731249143,0.000023010857235453153
71.33247062029639,0.0008757297748123449,556.1615247497601,0.000023010857235453153
71.94284214914549,0.0008497277142716989,558.6033182503771,0.000023010857235453153
72.55344708966912,0.0008497277142716989,561.0451117509941,0.000023010857235453153
73.16319618738619,0.0007543868256226598,563.4869052516112,0.000023010857235453153
73.77450136293335,0.000832393007244598,565.9286987522282,0.000023010857235453153
74.38526191123998,0.0008497277142716989,568.3704922528452,0.000023010857235453153
74.99586685176361,0.0008497277142716989,570.8122857534622,0.000023010857235453153
75.60647179228724,0.0008497277142716989,573.2540792540793,0.000023010857235453153
76.21684332113634,0.0008237256537310528,575.6958727546963,0.000023010857235453153
