RB1,RB2
0.0275229357798165,0.02438532110091743
0.0178899082568807,0.01089908256880733
0.0133761467889908,0.01332110091743119
0.0219633027522935,0.00737614678899082
0.0146972477064220,0.00726605504587155
0.0078715596330275,0.01310091743119266
0.0124954128440366,0.00517431192660550
0.0034678899082568,0.00187155963302752
0.0023669724770642,0.00407339449541284
0.0035779816513761,0.00104587155963303
0.0009357798165137,0.00132110091743119
0.0010458715596330,Nan
